id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id,geom,created_at
1507,atm,uob,238890,1.2994614,103.8453021,4,43,92,3141,,2025-11-01 15:10:57.422061+00
1508,cafe,totoi toast,428802,1.305106,103.9049711,9,39,143,43534,,2025-11-01 15:10:57.422061+00
1509,pharmacy,guardian,428802,1.3055003,103.9048981,6,39,143,43533,,2025-11-01 15:10:57.422061+00
1510,restaurant,yum yum thai,428802,1.305269,103.9052486,9,39,143,43534,,2025-11-01 15:10:57.422061+00
1511,fast_food,jue wei,648310,1.3373913,103.6968525,9,13,214,15833,,2025-11-01 15:10:57.422061+00
1512,bank,ocbc bank,49479,1.2846568,103.8490071,4,40,4,11114,,2025-11-01 15:10:57.422061+00
1513,cafe,the coffee bean & tea leaf,188067,1.2995881,103.8540795,9,35,48,3587,,2025-11-01 15:10:57.422061+00
1514,atm,uob,150001,1.2865053,103.8082353,4,4,22,11432,,2025-11-01 15:10:57.422061+00
1515,food_court,food junction,608532,1.3340256,103.742988,1,12,97,27587,,2025-11-01 15:10:57.422061+00
1516,cafe,an acai affair,608532,1.3339882,103.7429235,9,12,97,27587,,2025-11-01 15:10:57.422061+00
1517,fast_food,burger king,189649,1.3021723,103.8527679,9,35,80,3581,,2025-11-01 15:10:57.422061+00
1518,restaurant,old school delights,39802,1.2897595,103.8561407,9,40,77,10490,,2025-11-01 15:10:57.422061+00
1519,restaurant,the banana leaf apolo,209154,1.3052594,103.8518807,9,35,75,6673,,2025-11-01 15:10:57.422061+00
1520,cafe,pinhole coffee bar,188604,1.2963063,103.8552871,9,40,47,3192,,2025-11-01 15:10:57.422061+00
1521,restaurant,bodhi tree,188979,1.3003843,103.8521584,9,35,48,8594,,2025-11-01 15:10:57.422061+00
1522,fast_food,annie’s halal cuisine,320090,1.3232696,103.8549365,9,25,175,35108,,2025-11-01 15:10:57.422061+00
1523,bar,rvlt,59916,1.2880034,103.847878,9,36,19,616,,2025-11-01 15:10:57.422061+00
1524,restaurant,deli(jie) fish head steamboat,320090,1.3233301,103.8548654,9,25,175,35108,,2025-11-01 15:10:57.422061+00
1525,fast_food,vân pho,320090,1.3233054,103.8548892,9,25,175,35108,,2025-11-01 15:10:57.422061+00
1526,kindergarten,little footprints preschool,188597,1.2963476,103.855512,2,40,47,3192,,2025-11-01 15:10:57.422061+00
1527,dentist,tooth matters dental surgery,180231,1.2966658,103.8534251,6,40,47,285,,2025-11-01 15:10:57.422061+00
1528,language_school,zulu korean,180231,1.2970383,103.853272,2,40,47,285,,2025-11-01 15:10:57.422061+00
1529,fast_food,subway,39802,1.289907,103.8561231,9,40,77,10490,,2025-11-01 15:10:57.422061+00
1530,pub,cow & coolies,59508,1.2835382,103.8453862,9,46,3,26,,2025-11-01 15:10:57.422061+00
1531,cafe,qafe by night,88444,1.2795007,103.8440883,9,46,3,5747,,2025-11-01 15:10:57.422061+00
1532,bank,ucc bank,48617,1.2835393,103.8511048,4,40,5,12087,,2025-11-01 15:10:57.422061+00
1533,bank,dbs,48980,1.283854,103.8508417,4,40,5,12087,,2025-11-01 15:10:57.422061+00
1534,restaurant,vibe,48616,1.2840897,103.851192,9,40,5,12087,,2025-11-01 15:10:57.422061+00
1535,restaurant,bei fang feng wei,59423,1.2842886,103.8437515,9,46,3,26,,2025-11-01 15:10:57.422061+00
1536,restaurant,huang he lou,58597,1.2832863,103.8435743,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1537,restaurant,xiang man lou chinese restaurant,58581,1.2830868,103.8439081,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1538,restaurant,fat cow palace,58586,1.2830323,103.8437491,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1539,new,sf fruits & juices,49215,1.2870958,103.8535965,7,40,10,565,,2025-11-01 15:10:57.422061+00
1540,new,gain city,322102,1.3203515,103.8618963,7,22,174,305,,2025-11-01 15:10:57.422061+00
1541,new,yunique,328152,1.3223689,103.8636606,7,22,174,25027,,2025-11-01 15:10:57.422061+00
1542,new,charles & keith,819666,1.3598437,103.9898251,7,8,298,42278,,2025-11-01 15:10:57.422061+00
1543,new,shop n save,730548,1.4309761,103.7942332,9,33,304,15230,,2025-11-01 15:10:57.422061+00
1544,new,w optics,545078,1.3919276,103.8947982,7,20,236,16614,,2025-11-01 15:10:57.422061+00
1545,new,lian seng hin,329885,1.3268857,103.8440227,7,25,175,31847,,2025-11-01 15:10:57.422061+00
1546,new,healing touch,307626,1.3184075,103.8436516,7,25,140,12838,,2025-11-01 15:10:57.422061+00
1547,new,midori's,307683,1.3199739,103.8437308,7,25,140,11705,,2025-11-01 15:10:57.422061+00
1548,new,challenger,648886,1.3399894,103.7062762,1,13,214,15799,,2025-11-01 15:10:57.422061+00
1549,new,7-eleven,0,1.2991636,103.8576264,7,40,47,7574,,2025-11-01 15:10:57.422061+00
1550,new,don don donki,648886,1.3395598,103.7070824,7,13,214,25772,,2025-11-01 15:10:57.422061+00
1551,new,gnee hong classic furniture,428888,1.3067969,103.9065056,7,39,72,43824,,2025-11-01 15:10:57.422061+00
1552,new,glow grotto,729826,1.4038651,103.7886484,7,7,294,33252,,2025-11-01 15:10:57.422061+00
1553,new,mandai mart,729826,1.4039572,103.7889145,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1554,new,progress healthcare pte ltd,208987,1.3120911,103.8594784,7,22,117,6135,,2025-11-01 15:10:57.422061+00
1555,new,union auto supply lte ltd,208986,1.3120122,103.8594609,7,22,117,478,,2025-11-01 15:10:57.422061+00
1556,new,the gentle art academy,428889,1.306972,103.9062794,7,39,72,44667,,2025-11-01 15:10:57.422061+00
1557,new,mongkok dim sum,428901,1.3071738,103.9065932,7,39,72,44667,,2025-11-01 15:10:57.422061+00
1558,new,millet music,428816,1.3061189,103.9050142,7,39,72,44542,,2025-11-01 15:10:57.422061+00
1559,new,ntuc fairprice,730900,1.4350439,103.7867602,9,33,317,36322,,2025-11-01 15:10:57.422061+00
1560,new,nam leong co pte ltd,208985,1.3119627,103.8594254,7,22,117,478,,2025-11-01 15:10:57.422061+00
1561,new,wah leong pe ltd,208984,1.3119122,103.8594127,7,22,117,478,,2025-11-01 15:10:57.422061+00
1562,new,min seng pawnshop,428815,1.305998,103.9052826,9,39,72,43526,,2025-11-01 15:10:57.422061+00
1563,new,rumah bebe,428804,1.3058298,103.9045827,7,39,72,44543,,2025-11-01 15:10:57.422061+00
1564,new,heavenly wang,428776,1.3052931,103.9037423,7,39,72,44543,,2025-11-01 15:10:57.422061+00
1565,new,sorella,608532,1.3339009,103.7427006,7,12,97,32741,,2025-11-01 15:10:57.422061+00
1566,new,watsons,608532,1.3338205,103.7427221,6,12,97,32741,,2025-11-01 15:10:57.422061+00
1567,new,harvey norman,608532,1.3339065,103.7426021,7,12,97,32741,,2025-11-01 15:10:57.422061+00
1568,new,d&c,608532,1.333765,103.7426785,7,12,97,32741,,2025-11-01 15:10:57.422061+00
1569,new,myeongdong,608532,1.3338884,103.7426451,7,12,97,32741,,2025-11-01 15:10:57.422061+00
1570,new,myrepublic,648335,1.3389241,103.7051723,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1571,new,zoff,648336,1.3389046,103.705114,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1572,new,new york skin solutions,648336,1.3388887,103.7050605,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1573,new,scarlett,648330,1.3386728,103.7049669,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1574,new,owndays,648336,1.3388888,103.7050534,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1575,new,rest n go,648330,1.3386865,103.7048616,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1576,new,crolo,648336,1.3388664,103.7049798,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1577,new,outside,188797,1.3014408,103.8582149,7,35,82,2540,,2025-11-01 15:10:57.422061+00
1578,new,flower mat,39596,1.2935534,103.8595031,7,40,77,3596,,2025-11-01 15:10:57.422061+00
1579,new,the royal tulsi,218655,1.3155695,103.8573545,7,22,117,6821,,2025-11-01 15:10:57.422061+00
1580,new,j petite patisserie,218654,1.3155394,103.8573286,2,22,117,6821,,2025-11-01 15:10:57.422061+00
1581,new,masbie artisanal chocolate,218672,1.3157026,103.8577348,7,22,117,1230,,2025-11-01 15:10:57.422061+00
1582,new,skinlab,648330,1.3389656,103.7053496,7,13,214,15799,,2025-11-01 15:10:57.422061+00
1583,new,yun nam haircare,648336,1.338857,103.7050064,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1584,new,ogawa,648335,1.338954,103.7052967,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1585,new,japan ipl,648336,1.3388302,103.7049376,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1586,new,little farms,427664,1.3068977,103.9044849,7,39,72,44541,,2025-11-01 15:10:57.422061+00
1587,new,the cozy wellness and beauty spa,199826,1.3025073,103.8581195,7,35,82,341,,2025-11-01 15:10:57.422061+00
1588,new,joyre,648337,1.3388125,103.7049017,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1589,new,beauty language,648337,1.3387792,103.7047938,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1590,new,kristals,648337,1.3387968,103.7048531,7,13,214,25802,,2025-11-01 15:10:57.422061+00
1591,new,value lux furnishing,218141,1.313402,103.8567871,7,22,117,7540,,2025-11-01 15:10:57.422061+00
1592,new,courts,310460,1.3318811,103.8498384,5,29,96,28399,,2025-11-01 15:10:57.422061+00
1593,new,eye theory,329982,1.326743,103.8464929,7,25,175,24908,,2025-11-01 15:10:57.422061+00
1594,new,cheers,178892,1.2944986,103.8503108,7,43,78,369,,2025-11-01 15:10:57.422061+00
1595,new,tesla experience centre - millenia walk gallery,39596,1.2924496,103.8595202,9,40,77,3598,,2025-11-01 15:10:57.422061+00
1596,new,house of spectacles,188061,1.3019067,103.8575001,7,35,82,290,,2025-11-01 15:10:57.422061+00
1597,new,kalam mart,218141,1.3134347,103.8568393,7,22,117,2767,,2025-11-01 15:10:57.422061+00
1598,new,cold storage,427543,1.3098863,103.902122,9,39,72,44048,,2025-11-01 15:10:57.422061+00
1599,new,nora apparel,427357,1.3155267,103.8979343,7,53,121,12485,,2025-11-01 15:10:57.422061+00
1600,new,sweetestchoice by yatie karim,427726,1.3147322,103.8985041,7,53,121,12485,,2025-11-01 15:10:57.422061+00
1601,new,cheapest attraction ticket singapore,58838,1.2813956,103.8449195,10,46,3,12619,,2025-11-01 15:10:57.422061+00
1602,new,lights collection,239014,1.294027,103.8419272,7,34,14,11526,,2025-11-01 15:10:57.422061+00
1603,new,the patissier,238955,1.2940773,103.8419527,7,34,14,11526,,2025-11-01 15:10:57.422061+00
1604,new,cs fresh,428802,1.3049612,103.9052732,7,39,143,43534,,2025-11-01 15:10:57.422061+00
1605,new,j-mart,428802,1.3054399,103.904823,7,39,143,43533,,2025-11-01 15:10:57.422061+00
1606,new,hello succulent,217701,1.3165998,103.8577117,7,22,117,8621,,2025-11-01 15:10:57.422061+00
1607,new,wu lian pawnshop,427367,1.3152943,103.8981071,9,53,121,12485,,2025-11-01 15:10:57.422061+00
1608,new,al barakah,427371,1.3151015,103.8982503,7,53,121,12485,,2025-11-01 15:10:57.422061+00
1609,new,what women want,427550,1.3096618,103.9023086,7,39,72,44048,,2025-11-01 15:10:57.422061+00
1610,new,samsara wellness,427444,1.3124575,103.9003303,7,53,121,2339,,2025-11-01 15:10:57.422061+00
1611,new,chew design,424780,1.315937,103.8973867,7,53,121,244,,2025-11-01 15:10:57.422061+00
1612,new,onitsuka tiger,179101,1.2943562,103.8528568,7,40,88,352,,2025-11-01 15:10:57.422061+00
1613,gift,sentosa shop,98977,1.2544308,103.8191512,9,27,31,6137,,2025-11-01 15:10:57.422061+00
1614,new,pitstop tyres,787798,1.3831612,103.8277946,7,52,254,17738,,2025-11-01 15:10:57.422061+00
1615,new,relaxing spa,188595,1.2964133,103.8554422,7,40,47,3192,,2025-11-01 15:10:57.422061+00
1616,new,empire,608532,1.3339747,103.7430366,7,12,97,27587,,2025-11-01 15:10:57.422061+00
1617,new,redman,608532,1.3339982,103.7430812,7,12,97,27587,,2025-11-01 15:10:57.422061+00
1618,new,unity,608532,1.3339285,103.7430031,6,12,97,27587,,2025-11-01 15:10:57.422061+00
1619,new,guardian,608532,1.3339106,103.7429653,6,12,97,27587,,2025-11-01 15:10:57.422061+00
1620,new,popular,180231,1.2969427,103.8535247,7,40,47,284,,2025-11-01 15:10:57.422061+00
1621,new,irvins,188024,1.2999025,103.8555094,7,40,47,289,,2025-11-01 15:10:57.422061+00
1622,new,nike,188024,1.2997471,103.8555873,7,40,47,289,,2025-11-01 15:10:57.422061+00
1623,new,aldo,188021,1.299267,103.8552104,7,40,47,289,,2025-11-01 15:10:57.422061+00
1624,new,excelsior shopping centre,179805,1.2920995,103.8496887,9,40,88,361,,2025-11-01 15:10:57.422061+00
1625,new,si bao zhai,180231,1.2967074,103.8537665,7,40,47,350,,2025-11-01 15:10:57.422061+00
1626,new,guitar workshop,180233,1.2966706,103.8540143,9,40,47,415,,2025-11-01 15:10:57.422061+00
1627,new,tu plus solution lab,180231,1.2966853,103.853343,7,40,47,285,,2025-11-01 15:10:57.422061+00
1628,new,nes tcm & spa,48979,1.2838631,103.8506763,7,40,5,12087,,2025-11-01 15:10:57.422061+00
1629,new,twg tea,48619,1.2835015,103.8507775,7,40,5,12087,,2025-11-01 15:10:57.422061+00
1630,new,bacaha,48619,1.2835396,103.8508669,7,40,5,12087,,2025-11-01 15:10:57.422061+00
1631,new,drips,48616,1.2839598,103.8511741,7,40,5,12087,,2025-11-01 15:10:57.422061+00
1632,new,binturong,729826,1.403056,103.7893234,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1633,new,himilayan tahr,729826,1.4032652,103.7890485,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1634,new,fishing cat,729826,1.4030279,103.7896587,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1635,new,pangolin,729826,1.4028938,103.7896332,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1636,new,mouse deer,729826,1.4028563,103.7898237,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1637,new,leopard cat,729826,1.4006374,103.7904446,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1638,new,giant flying squirrel,729826,1.4007406,103.7900617,9,7,294,14948,,2025-11-01 15:10:57.422061+00
1639,new,slow loris,729826,1.4027477,103.7900275,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1640,new,spiny hill turtle,729826,1.4030735,103.7945417,7,7,294,14949,,2025-11-01 15:10:57.422061+00
1641,new,giant tortoise,0,1.402875,103.7946355,9,7,294,14949,,2025-11-01 15:10:57.422061+00
1642,new,horned lizard,0,1.4028482,103.7948367,7,7,294,14949,,2025-11-01 15:10:57.422061+00
1643,new,vintage inn,218567,1.308504,103.8511239,7,35,107,12297,,2025-11-01 15:10:57.422061+00
1644,new,barasingha,0,1.4017649,103.7903842,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1645,new,storks,0,1.4023334,103.7903695,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1646,new,fruit bat,729826,1.4003223,103.790918,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1647,new,spectral tarsier,729826,1.4005369,103.7907436,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1648,new,civit,729826,1.4006334,103.7909099,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1649,new,porcupine,729826,1.4007728,103.7906276,7,7,294,14948,,2025-11-01 15:10:57.422061+00
1650,new,fuji,399541,1.3116336,103.8826879,7,53,301,2094,,2025-11-01 15:10:57.422061+00
1651,new,central 65 hostel & cafe,208852,1.3066863,103.856401,9,35,69,2710,,2025-11-01 15:10:57.422061+00
1652,new,green solo backpackers hostel,218670,1.3156778,103.8577083,8,22,117,1230,,2025-11-01 15:10:57.422061+00
1653,new,alfred russel wallace & ali statue,117377,1.3011705,103.7738397,7,17,51,4994,,2025-11-01 15:10:57.422061+00
1654,new,esplanade forecourt garden,38981,1.2898044,103.8549111,1,40,77,9547,,2025-11-01 15:10:57.422061+00
1655,new,venue hotel,427556,1.3095626,103.9023718,8,39,72,44048,,2025-11-01 15:10:57.422061+00
1656,new,champion hotel,427726,1.3147981,103.8984613,8,53,121,12485,,2025-11-01 15:10:57.422061+00
1657,new,crowne plaza (changi airport),819664,1.3586803,103.9879472,9,8,298,39814,,2025-11-01 15:10:57.422061+00
1658,new,shipping container hotel,139954,1.2981266,103.7868474,8,17,70,12711,,2025-11-01 15:10:57.422061+00
1659,new,sim kwong ho shophouses,329737,1.323241,103.8525342,9,25,175,23486,,2025-11-01 15:10:57.422061+00
1660,new,kwan loon yen shophouses,329805,1.3257075,103.8497048,9,25,175,23494,,2025-11-01 15:10:57.422061+00
1661,new,the panda family,608532,1.3338726,103.7424046,7,12,97,32741,,2025-11-01 15:10:57.422061+00
1662,attraction,scented sphere,98977,1.2530247,103.8185643,10,27,31,4782,,2025-11-01 15:10:57.422061+00
1663,attraction,tactile trellis,98977,1.2534744,103.8188211,10,27,31,6137,,2025-11-01 15:10:57.422061+00
1664,viewpoint,lookout loop,98973,1.2541665,103.8189754,10,27,31,6137,,2025-11-01 15:10:57.422061+00
1665,attraction,glow garden,98977,1.2521276,103.8180991,10,27,31,4782,,2025-11-01 15:10:57.422061+00
1666,restaurant,yummy viet,58942,1.2822973,103.8443048,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1667,restaurant,sawasdee thai food pte ltd,59191,1.2833049,103.8446317,9,46,3,26,,2025-11-01 15:10:57.422061+00
1668,restaurant,the singapore heritage restaurant,59205,1.2834692,103.844367,9,46,3,26,,2025-11-01 15:10:57.422061+00
1669,restaurant,wonderful durian,58469,1.2827948,103.8441473,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1670,cafe,coffee-hugg,69047,1.2795459,103.8472103,9,40,41,10830,,2025-11-01 15:10:57.422061+00
1671,restaurant,cty kitchen,58958,1.2827605,103.8434816,9,46,3,12118,,2025-11-01 15:10:57.422061+00
1672,restaurant,wan nian stone pot fish,58959,1.2827846,103.8434405,9,46,3,12118,,2025-11-01 15:10:57.422061+00
1673,fast_food,secret recipe,238839,1.3004991,103.8449609,9,43,92,9285,,2025-11-01 15:10:57.422061+00
1674,pharmacy,guardian,188024,1.2996703,103.8558609,6,40,47,7572,,2025-11-01 15:10:57.422061+00
1675,cafe,toast box,238839,1.3008381,103.844805,9,43,92,9285,,2025-11-01 15:10:57.422061+00
1676,cafe,starbucks,178902,1.2974144,103.8496633,9,43,78,9304,,2025-11-01 15:10:57.422061+00
1677,cafe,tim hortons,48616,1.2838828,103.8510202,9,40,5,12087,,2025-11-01 15:10:57.422061+00
1678,restaurant,black pepper multicuisine,218112,1.3115078,103.8553571,9,22,117,8006,,2025-11-01 15:10:57.422061+00
1679,clinic,quantum medical imaging,339511,1.3095086,103.8644963,6,22,131,866,,2025-11-01 15:10:57.422061+00
1680,prep_school,writers at work enrichment,339511,1.3094597,103.8643788,2,22,131,866,,2025-11-01 15:10:57.422061+00
1681,food_court,foodmaster,339511,1.309827,103.8638744,1,22,131,826,,2025-11-01 15:10:57.422061+00
1682,prep_school,stalford academy,339511,1.3098024,103.864208,2,22,131,826,,2025-11-01 15:10:57.422061+00
1683,restaurant,pohang seafood & butchery,339511,1.3097081,103.8643249,9,22,131,826,,2025-11-01 15:10:57.422061+00
1684,restaurant,ichiho,339511,1.3095673,103.8644401,9,22,131,866,,2025-11-01 15:10:57.422061+00
1685,clinic,the clinic @ aperia,339511,1.3096636,103.8640917,6,22,131,826,,2025-11-01 15:10:57.422061+00
1686,dentist,delta dental surgeons,339511,1.3094964,103.8644371,6,22,131,866,,2025-11-01 15:10:57.422061+00
1687,restaurant,nature café,339511,1.3097242,103.8641038,9,22,131,826,,2025-11-01 15:10:57.422061+00
1688,dancing_school,firstpointe,339511,1.3094336,103.864311,2,22,131,828,,2025-11-01 15:10:57.422061+00
1689,restaurant,saizeriya,339511,1.3095963,103.8644519,9,22,131,866,,2025-11-01 15:10:57.422061+00
1690,restaurant,豐大厨,339511,1.3096457,103.8644063,9,22,131,826,,2025-11-01 15:10:57.422061+00
1691,cafe,vanilla bar and cafe,69611,1.2817131,103.8477241,9,46,3,38,,2025-11-01 15:10:57.422061+00
1692,restaurant,moo bar & grill,69047,1.279631,103.8472561,9,40,41,12121,,2025-11-01 15:10:57.422061+00
1693,restaurant,chong qing grilled fish,59498,1.2838922,103.8445003,9,46,3,26,,2025-11-01 15:10:57.422061+00
1694,restaurant,si wei mao cai,59511,1.2836223,103.8452334,9,46,3,26,,2025-11-01 15:10:57.422061+00
1695,restaurant,sichuan village restaurant,59498,1.2838695,103.8445387,9,46,3,26,,2025-11-01 15:10:57.422061+00
1696,restaurant,tian fu hua ren,59511,1.283609,103.8452541,9,46,3,26,,2025-11-01 15:10:57.422061+00
1697,restaurant,xiang signature,58938,1.2822484,103.8443911,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1698,restaurant,wan nian stone pot fish,58964,1.2829029,103.843236,9,46,3,9771,,2025-11-01 15:10:57.422061+00
1699,restaurant,xie lao song,58930,1.2821489,103.8445626,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1700,restaurant,tiong shian porridge house,88745,1.2826206,103.8423355,9,46,3,627,,2025-11-01 15:10:57.422061+00
1701,dentist,neo smiles dental studio,460214,1.3257047,103.9320408,6,1,95,43131,,2025-11-01 15:10:57.422061+00
1702,prep_school,mindchamps,787472,1.3840588,103.8256612,2,52,254,13360,,2025-11-01 15:10:57.422061+00
1703,restaurant,e-sarn thai cuisine,276696,1.316706,103.778895,9,6,132,3259,,2025-11-01 15:10:57.422061+00
1704,cafe,starbucks,339511,1.3097673,103.8637868,9,22,131,826,,2025-11-01 15:10:57.422061+00
1705,bank,dbs,278997,1.310504,103.7960417,4,6,120,9826,,2025-11-01 15:10:57.422061+00
1706,monastery,hua giam si,399232,1.3091635,103.8769676,10,53,301,6175,,2025-11-01 15:10:57.422061+00
1707,bus_station,sims place terminal,381063,1.3160751,103.8793307,11,53,301,2136,,2025-11-01 15:10:57.422061+00
1708,parking_entrance,entrance a,469332,1.3211252,103.932197,11,1,118,45021,,2025-11-01 15:10:57.422061+00
1709,parking_entrance,entrance b,469332,1.3227031,103.9318638,11,1,118,45021,,2025-11-01 15:10:57.422061+00
1710,restaurant,ju dian,58928,1.2821243,103.8446064,9,46,3,1555,,2025-11-01 15:10:57.422061+00
1711,restaurant,rong cheng chuan wei hotpot restaurant,88750,1.2823984,103.8421439,9,46,3,6595,,2025-11-01 15:10:57.422061+00
